monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_id
1,1,1,1,0,0,0,20251027,20251106,344
1,1,1,1,0,0,0,20251027,20251106,542
1,1,1,1,0,0,0,20251027,20251107,881
1,1,1,1,0,0,0,20251027,20251108,159
1,1,1,1,0,0,0,20251027,20251112,180
1,1,1,1,0,0,0,20251027,20251113,223
1,1,1,1,0,0,0,20251027,20251113,341
1,1,1,1,0,0,0,20251027,20251113,525
1,1,1,1,0,0,0,20251027,20251113,56
1,1,1,1,0,0,0,20251027,20251113,849
1,1,1,1,0,0,0,20251027,20251125,100
1,1,1,1,0,0,0,20251027,20251125,1003
1,1,1,1,0,0,0,20251027,20251125,1117
1,1,1,1,0,0,0,20251027,20251125,135
1,1,1,1,0,0,0,20251027,20251125,167
1,1,1,1,0,0,0,20251027,20251125,27
1,1,1,1,0,0,0,20251027,20251125,389
1,1,1,1,0,0,0,20251027,20251125,582
1,1,1,1,0,0,0,20251027,20251125,607
1,1,1,1,0,0,0,20251027,20251125,623
1,1,1,1,0,0,0,20251027,20251125,635
1,1,1,1,0,0,0,20251027,20251125,676
1,1,1,1,0,0,0,20251027,20251125,911
1,1,1,1,0,0,0,20251027,20251125,960
1,1,1,1,0,0,0,20251027,20251125,972
1,1,1,1,0,0,0,20251028,20251106,218
1,1,1,1,0,0,0,20251028,20251125,480
1,1,1,1,0,0,0,20251028,20251125,683
1,1,1,1,0,0,0,20251030,20251107,191
1,1,1,1,0,0,0,20251030,20251120,977
1,1,1,1,0,0,0,20251030,20251124,620
1,1,1,1,0,0,0,20251030,20251125,455
1,1,1,1,0,0,0,20251031,20251125,685
1,1,1,1,0,0,0,20251101,20251106,113
1,1,1,1,0,0,0,20251103,20251106,1024
1,1,1,1,0,0,0,20251103,20251106,1074
1,1,1,1,0,0,0,20251103,20251106,264
1,1,1,1,0,0,0,20251103,20251106,701
1,1,1,1,0,0,0,20251103,20251112,1046
1,1,1,1,0,0,0,20251103,20251113,199
1,1,1,1,0,0,0,20251103,20251113,680
1,1,1,1,0,0,0,20251103,20251125,184
1,1,1,1,0,0,0,20251103,20251125,85
1,1,1,1,0,0,0,20251110,20251113,86
1,1,1,1,0,0,0,20251111,20251121,87
1,1,1,1,0,0,0,20251113,20251120,952
1,1,1,1,0,0,0,20251115,20251124,737
1,1,1,1,0,0,0,20251116,20251124,735
1,1,1,1,0,0,0,20251117,20251120,175
1,1,1,1,0,0,0,20251117,20251124,2
1,1,1,1,0,0,0,20251117,20251125,66
1,1,1,1,0,0,0,20251117,20251125,669
1,1,1,1,0,0,0,20251118,20251125,31
1,1,1,1,0,0,0,20251119,20251125,632
1,1,1,1,0,0,1,20251026,20251030,1072
1,1,1,1,0,0,1,20251026,20251030,461
1,1,1,1,0,0,1,20251026,20251030,800
1,1,1,1,0,0,1,20251026,20251107,173
1,1,1,1,0,0,1,20251026,20251112,470
1,1,1,1,0,0,1,20251026,20251113,297
1,1,1,1,0,0,1,20251026,20251113,790
1,1,1,1,0,0,1,20251026,20251125,1042
1,1,1,1,0,0,1,20251026,20251125,129
1,1,1,1,0,0,1,20251026,20251125,298
1,1,1,1,0,0,1,20251026,20251125,357
1,1,1,1,0,0,1,20251026,20251125,36
1,1,1,1,0,0,1,20251026,20251125,397
1,1,1,1,0,0,1,20251026,20251125,502
1,1,1,1,0,0,1,20251026,20251125,931
1,1,1,1,0,0,1,20251027,20251106,283
1,1,1,1,0,0,1,20251027,20251106,399
1,1,1,1,0,0,1,20251027,20251125,437
1,1,1,1,0,0,1,20251028,20251106,1056
1,1,1,1,0,0,1,20251028,20251106,887
1,1,1,1,0,0,1,20251102,20251106,740
1,1,1,1,0,0,1,20251102,20251125,668
1,1,1,1,0,0,1,20251103,20251114,853
1,1,1,1,0,0,1,20251109,20251113,566
1,1,1,1,0,0,1,20251109,20251113,947
1,1,1,1,0,0,1,20251111,20251113,587
1,1,1,1,0,0,1,20251113,20251121,895
1,1,1,1,0,0,1,20251116,20251120,305
1,1,1,1,0,0,1,20251116,20251124,212
1,1,1,1,0,1,0,20251027,20251108,830
1,1,1,1,0,1,0,20251027,20251120,322
1,1,1,1,0,1,0,20251027,20251121,543
1,1,1,1,0,1,0,20251027,20251125,43
1,1,1,1,0,1,0,20251027,20251125,752
1,1,1,1,0,1,1,20251026,20251112,55
1,1,1,1,0,1,1,20251026,20251112,758
1,1,1,1,0,1,1,20251026,20251113,401
1,1,1,1,0,1,1,20251027,20251113,560
1,1,1,1,0,1,1,20251027,20251125,817
1,1,1,1,0,1,1,20251028,20251108,718
1,1,1,1,0,1,1,20251030,20251109,32
1,1,1,1,0,1,1,20251102,20251114,572
1,1,1,1,0,1,1,20251108,20251113,643
1,1,1,1,0,1,1,20251115,20251120,1011
1,1,1,1,1,0,0,20251026,20251110,655
1,1,1,1,1,0,0,20251026,20251112,773
1,1,1,1,1,0,0,20251026,20251125,1018
1,1,1,1,1,0,0,20251026,20251125,1120
1,1,1,1,1,0,0,20251026,20251125,550
1,1,1,1,1,0,0,20251026,20251125,658
1,1,1,1,1,0,0,20251027,20251031,1118
1,1,1,1,1,0,0,20251027,20251031,306
1,1,1,1,1,0,0,20251027,20251031,310
1,1,1,1,1,0,0,20251027,20251031,377
1,1,1,1,1,0,0,20251027,20251031,487
1,1,1,1,1,0,0,20251027,20251031,656
1,1,1,1,1,0,0,20251027,20251031,727
1,1,1,1,1,0,0,20251027,20251031,890
1,1,1,1,1,0,0,20251027,20251031,949
1,1,1,1,1,0,0,20251027,20251103,270
1,1,1,1,1,0,0,20251027,20251107,1022
1,1,1,1,1,0,0,20251027,20251107,138
1,1,1,1,1,0,0,20251027,20251107,149
1,1,1,1,1,0,0,20251027,20251107,276
1,1,1,1,1,0,0,20251027,20251107,28
1,1,1,1,1,0,0,20251027,20251107,471
1,1,1,1,1,0,0,20251027,20251108,231
1,1,1,1,1,0,0,20251027,20251110,914
1,1,1,1,1,0,0,20251027,20251110,953
1,1,1,1,1,0,0,20251027,20251110,993
1,1,1,1,1,0,0,20251027,20251112,1023
1,1,1,1,1,0,0,20251027,20251112,1141
1,1,1,1,1,0,0,20251027,20251112,123
1,1,1,1,1,0,0,20251027,20251112,188
1,1,1,1,1,0,0,20251027,20251112,909
1,1,1,1,1,0,0,20251027,20251113,1082
1,1,1,1,1,0,0,20251027,20251113,256
1,1,1,1,1,0,0,20251027,20251113,309
1,1,1,1,1,0,0,20251027,20251113,628
1,1,1,1,1,0,0,20251027,20251113,738
1,1,1,1,1,0,0,20251027,20251113,823
1,1,1,1,1,0,0,20251027,20251113,863
1,1,1,1,1,0,0,20251027,20251114,1142
1,1,1,1,1,0,0,20251027,20251114,369
1,1,1,1,1,0,0,20251027,20251114,405
1,1,1,1,1,0,0,20251027,20251114,554
1,1,1,1,1,0,0,20251027,20251121,1126
1,1,1,1,1,0,0,20251027,20251121,426
1,1,1,1,1,0,0,20251027,20251121,640
1,1,1,1,1,0,0,20251027,20251121,72
1,1,1,1,1,0,0,20251027,20251124,1062
1,1,1,1,1,0,0,20251027,20251124,1083
1,1,1,1,1,0,0,20251027,20251125,1007
1,1,1,1,1,0,0,20251027,20251125,1010
1,1,1,1,1,0,0,20251027,20251125,1015
1,1,1,1,1,0,0,20251027,20251125,1041
1,1,1,1,1,0,0,20251027,20251125,1060
1,1,1,1,1,0,0,20251027,20251125,1068
1,1,1,1,1,0,0,20251027,20251125,1069
1,1,1,1,1,0,0,20251027,20251125,1070
1,1,1,1,1,0,0,20251027,20251125,108
1,1,1,1,1,0,0,20251027,20251125,1124
1,1,1,1,1,0,0,20251027,20251125,190
1,1,1,1,1,0,0,20251027,20251125,195
1,1,1,1,1,0,0,20251027,20251125,224
1,1,1,1,1,0,0,20251027,20251125,265
1,1,1,1,1,0,0,20251027,20251125,272
1,1,1,1,1,0,0,20251027,20251125,317
1,1,1,1,1,0,0,20251027,20251125,318
1,1,1,1,1,0,0,20251027,20251125,349
1,1,1,1,1,0,0,20251027,20251125,358
1,1,1,1,1,0,0,20251027,20251125,370
1,1,1,1,1,0,0,20251027,20251125,378
1,1,1,1,1,0,0,20251027,20251125,384
1,1,1,1,1,0,0,20251027,20251125,428
1,1,1,1,1,0,0,20251027,20251125,446
1,1,1,1,1,0,0,20251027,20251125,468
1,1,1,1,1,0,0,20251027,20251125,49
1,1,1,1,1,0,0,20251027,20251125,575
1,1,1,1,1,0,0,20251027,20251125,603
1,1,1,1,1,0,0,20251027,20251125,659
1,1,1,1,1,0,0,20251027,20251125,709
1,1,1,1,1,0,0,20251027,20251125,715
1,1,1,1,1,0,0,20251027,20251125,780
1,1,1,1,1,0,0,20251027,20251125,80
1,1,1,1,1,0,0,20251027,20251125,811
1,1,1,1,1,0,0,20251027,20251125,831
1,1,1,1,1,0,0,20251027,20251125,835
1,1,1,1,1,0,0,20251027,20251125,871
1,1,1,1,1,0,0,20251027,20251125,894
1,1,1,1,1,0,0,20251027,20251125,896
1,1,1,1,1,0,0,20251027,20251125,941
1,1,1,1,1,0,0,20251027,20251125,967
1,1,1,1,1,0,0,20251027,20251125,978
1,1,1,1,1,0,0,20251027,20251125,990
1,1,1,1,1,0,0,20251028,20251103,37
1,1,1,1,1,0,0,20251028,20251107,153
1,1,1,1,1,0,0,20251030,20251110,605
1,1,1,1,1,0,0,20251030,20251125,329
1,1,1,1,1,0,0,20251030,20251125,593
1,1,1,1,1,0,0,20251031,20251113,365
1,1,1,1,1,0,0,20251031,20251113,492
1,1,1,1,1,0,0,20251101,20251125,534
1,1,1,1,1,0,0,20251102,20251112,818
1,1,1,1,1,0,0,20251103,20251107,1040
1,1,1,1,1,0,0,20251103,20251107,1146
1,1,1,1,1,0,0,20251103,20251107,52
1,1,1,1,1,0,0,20251103,20251107,64
1,1,1,1,1,0,0,20251103,20251110,465
1,1,1,1,1,0,0,20251103,20251112,141
1,1,1,1,1,0,0,20251103,20251112,654
1,1,1,1,1,0,0,20251103,20251113,94
1,1,1,1,1,0,0,20251103,20251114,619
1,1,1,1,1,0,0,20251103,20251125,1047
1,1,1,1,1,0,0,20251103,20251125,177
1,1,1,1,1,0,0,20251104,20251124,75
1,1,1,1,1,0,0,20251104,20251125,152
1,1,1,1,1,0,0,20251104,20251125,473
1,1,1,1,1,0,0,20251105,20251125,381
1,1,1,1,1,0,0,20251106,20251112,942
1,1,1,1,1,0,0,20251106,20251125,860
1,1,1,1,1,0,0,20251107,20251114,95
1,1,1,1,1,0,0,20251107,20251118,438
1,1,1,1,1,0,0,20251107,20251120,933
1,1,1,1,1,0,0,20251107,20251121,409
1,1,1,1,1,0,0,20251107,20251124,342
1,1,1,1,1,0,0,20251107,20251125,398
1,1,1,1,1,0,0,20251107,20251125,677
1,1,1,1,1,0,0,20251107,20251125,855
1,1,1,1,1,0,0,20251108,20251125,300
1,1,1,1,1,0,0,20251110,20251114,586
1,1,1,1,1,0,0,20251110,20251114,604
1,1,1,1,1,0,0,20251110,20251114,61
1,1,1,1,1,0,0,20251110,20251120,861
1,1,1,1,1,0,0,20251110,20251121,171
1,1,1,1,1,0,0,20251110,20251125,707
1,1,1,1,1,0,0,20251110,20251125,779
1,1,1,1,1,0,0,20251111,20251121,491
1,1,1,1,1,0,0,20251112,20251125,787
1,1,1,1,1,0,0,20251114,20251121,1080
1,1,1,1,1,0,0,20251114,20251123,1121
1,1,1,1,1,0,0,20251114,20251125,161
1,1,1,1,1,0,0,20251116,20251124,274
1,1,1,1,1,0,0,20251117,20251121,25
1,1,1,1,1,0,0,20251117,20251124,539
1,1,1,1,1,0,0,20251117,20251125,955
1,1,1,1,1,0,0,20251119,20251125,538
1,1,1,1,1,0,1,20251026,20251031,1004
1,1,1,1,1,0,1,20251026,20251031,954
1,1,1,1,1,0,1,20251026,20251102,671
1,1,1,1,1,0,1,20251026,20251103,158
1,1,1,1,1,0,1,20251026,20251107,1097
1,1,1,1,1,0,1,20251026,20251107,26
1,1,1,1,1,0,1,20251026,20251107,38
1,1,1,1,1,0,1,20251026,20251107,821
1,1,1,1,1,0,1,20251026,20251107,866
1,1,1,1,1,0,1,20251026,20251108,253
1,1,1,1,1,0,1,20251026,20251109,843
1,1,1,1,1,0,1,20251026,20251110,142
1,1,1,1,1,0,1,20251026,20251111,101
1,1,1,1,1,0,1,20251026,20251112,1085
1,1,1,1,1,0,1,20251026,20251112,1090
1,1,1,1,1,0,1,20251026,20251112,353
1,1,1,1,1,0,1,20251026,20251112,629
1,1,1,1,1,0,1,20251026,20251112,979
1,1,1,1,1,0,1,20251026,20251112,995
1,1,1,1,1,0,1,20251026,20251113,281
1,1,1,1,1,0,1,20251026,20251113,482
1,1,1,1,1,0,1,20251026,20251113,488
1,1,1,1,1,0,1,20251026,20251113,736
1,1,1,1,1,0,1,20251026,20251114,186
1,1,1,1,1,0,1,20251026,20251114,720
1,1,1,1,1,0,1,20251026,20251114,850
1,1,1,1,1,0,1,20251026,20251114,897
1,1,1,1,1,0,1,20251026,20251125,1127
1,1,1,1,1,0,1,20251026,20251125,174
1,1,1,1,1,0,1,20251026,20251125,226
1,1,1,1,1,0,1,20251026,20251125,261
1,1,1,1,1,0,1,20251026,20251125,290
1,1,1,1,1,0,1,20251026,20251125,413
1,1,1,1,1,0,1,20251026,20251125,698
1,1,1,1,1,0,1,20251026,20251125,710
1,1,1,1,1,0,1,20251026,20251125,748
1,1,1,1,1,0,1,20251026,20251125,761
1,1,1,1,1,0,1,20251026,20251125,777
1,1,1,1,1,0,1,20251026,20251125,808
1,1,1,1,1,0,1,20251026,20251125,858
1,1,1,1,1,0,1,20251026,20251125,859
1,1,1,1,1,0,1,20251026,20251125,898
1,1,1,1,1,0,1,20251026,20251125,951
1,1,1,1,1,0,1,20251026,20251125,965
1,1,1,1,1,0,1,20251026,20251125,994
1,1,1,1,1,0,1,20251027,20251107,120
1,1,1,1,1,0,1,20251027,20251107,441
1,1,1,1,1,0,1,20251027,20251114,785
1,1,1,1,1,0,1,20251027,20251125,1
1,1,1,1,1,0,1,20251027,20251125,210
1,1,1,1,1,0,1,20251027,20251125,691
1,1,1,1,1,0,1,20251027,20251125,985
1,1,1,1,1,0,1,20251028,20251103,145
1,1,1,1,1,0,1,20251028,20251107,202
1,1,1,1,1,0,1,20251030,20251125,396
1,1,1,1,1,0,1,20251031,20251109,1017
1,1,1,1,1,0,1,20251031,20251109,449
1,1,1,1,1,0,1,20251031,20251110,200
1,1,1,1,1,0,1,20251031,20251113,91
1,1,1,1,1,0,1,20251102,20251107,801
1,1,1,1,1,0,1,20251102,20251113,92
1,1,1,1,1,0,1,20251102,20251114,937
1,1,1,1,1,0,1,20251102,20251124,961
1,1,1,1,1,0,1,20251102,20251125,577
1,1,1,1,1,0,1,20251103,20251114,215
1,1,1,1,1,0,1,20251103,20251125,1091
1,1,1,1,1,0,1,20251103,20251125,927
1,1,1,1,1,0,1,20251105,20251125,700
1,1,1,1,1,0,1,20251109,20251114,838
1,1,1,1,1,0,1,20251109,20251125,111
1,1,1,1,1,0,1,20251109,20251125,385
1,1,1,1,1,0,1,20251110,20251125,551
1,1,1,1,1,0,1,20251114,20251121,962
1,1,1,1,1,0,1,20251114,20251123,906
1,1,1,1,1,0,1,20251114,20251124,610
1,1,1,1,1,0,1,20251116,20251121,419
1,1,1,1,1,0,1,20251116,20251125,708
1,1,1,1,1,0,1,20251117,20251123,53
1,1,1,1,1,0,1,20251118,20251125,286
1,1,1,1,1,0,1,20251119,20251125,546
1,1,1,1,1,1,0,20251026,20251125,122
1,1,1,1,1,1,0,20251027,20251102,244
1,1,1,1,1,1,0,20251027,20251108,250
1,1,1,1,1,1,0,20251027,20251108,618
1,1,1,1,1,1,0,20251027,20251113,1103
1,1,1,1,1,1,0,20251027,20251113,30
1,1,1,1,1,1,0,20251027,20251113,647
1,1,1,1,1,1,0,20251027,20251113,812
1,1,1,1,1,1,0,20251027,20251114,429
1,1,1,1,1,1,0,20251027,20251125,104
1,1,1,1,1,1,0,20251027,20251125,1147
1,1,1,1,1,1,0,20251027,20251125,1148
1,1,1,1,1,1,0,20251027,20251125,136
1,1,1,1,1,1,0,20251027,20251125,146
1,1,1,1,1,1,0,20251027,20251125,197
1,1,1,1,1,1,0,20251027,20251125,392
1,1,1,1,1,1,0,20251027,20251125,443
1,1,1,1,1,1,0,20251027,20251125,469
1,1,1,1,1,1,0,20251027,20251125,576
1,1,1,1,1,1,0,20251027,20251125,678
1,1,1,1,1,1,0,20251027,20251125,716
1,1,1,1,1,1,0,20251027,20251125,739
1,1,1,1,1,1,0,20251027,20251125,891
1,1,1,1,1,1,0,20251028,20251106,613
1,1,1,1,1,1,0,20251028,20251107,1048
1,1,1,1,1,1,0,20251101,20251107,589
1,1,1,1,1,1,0,20251101,20251112,798
1,1,1,1,1,1,0,20251101,20251125,1065
1,1,1,1,1,1,0,20251101,20251125,834
1,1,1,1,1,1,0,20251101,20251125,844
1,1,1,1,1,1,0,20251103,20251113,50
1,1,1,1,1,1,0,20251103,20251114,411
1,1,1,1,1,1,0,20251103,20251125,686
1,1,1,1,1,1,0,20251104,20251124,1054
1,1,1,1,1,1,0,20251106,20251113,176
1,1,1,1,1,1,0,20251107,20251113,762
1,1,1,1,1,1,0,20251108,20251114,590
1,1,1,1,1,1,0,20251110,20251115,865
1,1,1,1,1,1,0,20251110,20251116,427
1,1,1,1,1,1,0,20251111,20251121,498
1,1,1,1,1,1,0,20251114,20251122,574
1,1,1,1,1,1,0,20251114,20251124,1000
1,1,1,1,1,1,0,20251114,20251125,916
1,1,1,1,1,1,0,20251115,20251121,638
1,1,1,1,1,1,0,20251117,20251122,1092
1,1,1,1,1,1,0,20251117,20251124,522
1,1,1,1,1,1,0,20251117,20251125,302
1,1,1,1,1,1,0,20251117,20251125,478
1,1,1,1,1,1,0,20251119,20251125,320
1,1,1,1,1,1,0,20251122,20251125,321
1,1,1,1,1,1,1,20251026,20251101,109
1,1,1,1,1,1,1,20251026,20251101,453
1,1,1,1,1,1,1,20251026,20251102,451
1,1,1,1,1,1,1,20251026,20251103,150
1,1,1,1,1,1,1,20251026,20251107,117
1,1,1,1,1,1,1,20251026,20251108,1002
1,1,1,1,1,1,1,20251026,20251108,110
1,1,1,1,1,1,1,20251026,20251108,390
1,1,1,1,1,1,1,20251026,20251108,447
1,1,1,1,1,1,1,20251026,20251108,489
1,1,1,1,1,1,1,20251026,20251108,507
1,1,1,1,1,1,1,20251026,20251108,804
1,1,1,1,1,1,1,20251026,20251108,987
1,1,1,1,1,1,1,20251026,20251108,999
1,1,1,1,1,1,1,20251026,20251112,530
1,1,1,1,1,1,1,20251026,20251112,60
1,1,1,1,1,1,1,20251026,20251113,15
1,1,1,1,1,1,1,20251026,20251113,367
1,1,1,1,1,1,1,20251026,20251113,386
1,1,1,1,1,1,1,20251026,20251113,391
1,1,1,1,1,1,1,20251026,20251113,504
1,1,1,1,1,1,1,20251026,20251113,791
1,1,1,1,1,1,1,20251026,20251114,1050
1,1,1,1,1,1,1,20251026,20251114,1057
1,1,1,1,1,1,1,20251026,20251114,132
1,1,1,1,1,1,1,20251026,20251114,796
1,1,1,1,1,1,1,20251026,20251115,41
1,1,1,1,1,1,1,20251026,20251116,475
1,1,1,1,1,1,1,20251026,20251116,893
1,1,1,1,1,1,1,20251026,20251117,839
1,1,1,1,1,1,1,20251026,20251124,1125
1,1,1,1,1,1,1,20251026,20251125,1034
1,1,1,1,1,1,1,20251026,20251125,1037
1,1,1,1,1,1,1,20251026,20251125,1038
1,1,1,1,1,1,1,20251026,20251125,1107
1,1,1,1,1,1,1,20251026,20251125,1133
1,1,1,1,1,1,1,20251026,20251125,126
1,1,1,1,1,1,1,20251026,20251125,154
1,1,1,1,1,1,1,20251026,20251125,169
1,1,1,1,1,1,1,20251026,20251125,19
1,1,1,1,1,1,1,20251026,20251125,241
1,1,1,1,1,1,1,20251026,20251125,314
1,1,1,1,1,1,1,20251026,20251125,343
1,1,1,1,1,1,1,20251026,20251125,355
1,1,1,1,1,1,1,20251026,20251125,459
1,1,1,1,1,1,1,20251026,20251125,495
1,1,1,1,1,1,1,20251026,20251125,510
1,1,1,1,1,1,1,20251026,20251125,531
1,1,1,1,1,1,1,20251026,20251125,617
1,1,1,1,1,1,1,20251026,20251125,625
1,1,1,1,1,1,1,20251026,20251125,636
1,1,1,1,1,1,1,20251026,20251125,690
1,1,1,1,1,1,1,20251026,20251125,70
1,1,1,1,1,1,1,20251026,20251125,767
1,1,1,1,1,1,1,20251026,20251125,789
1,1,1,1,1,1,1,20251026,20251125,795
1,1,1,1,1,1,1,20251026,20251125,824
1,1,1,1,1,1,1,20251026,20251125,877
1,1,1,1,1,1,1,20251026,20251125,883
1,1,1,1,1,1,1,20251026,20251125,886
1,1,1,1,1,1,1,20251026,20251125,917
1,1,1,1,1,1,1,20251026,20251125,986
1,1,1,1,1,1,1,20251027,20251102,1052
1,1,1,1,1,1,1,20251027,20251112,644
1,1,1,1,1,1,1,20251027,20251125,121
1,1,1,1,1,1,1,20251027,20251125,445
1,1,1,1,1,1,1,20251027,20251125,615
1,1,1,1,1,1,1,20251027,20251125,650
1,1,1,1,1,1,1,20251027,20251125,670
1,1,1,1,1,1,1,20251027,20251125,771
1,1,1,1,1,1,1,20251027,20251125,867
1,1,1,1,1,1,1,20251027,20251125,88
1,1,1,1,1,1,1,20251027,20251125,888
1,1,1,1,1,1,1,20251028,20251106,1108
1,1,1,1,1,1,1,20251028,20251107,645
1,1,1,1,1,1,1,20251028,20251108,1149
1,1,1,1,1,1,1,20251028,20251109,1044
1,1,1,1,1,1,1,20251029,20251125,826
1,1,1,1,1,1,1,20251029,20251125,943
1,1,1,1,1,1,1,20251030,20251106,394
1,1,1,1,1,1,1,20251030,20251107,651
1,1,1,1,1,1,1,20251030,20251108,724
1,1,1,1,1,1,1,20251030,20251125,889
1,1,1,1,1,1,1,20251030,20251125,983
1,1,1,1,1,1,1,20251031,20251113,254
1,1,1,1,1,1,1,20251101,20251107,299
1,1,1,1,1,1,1,20251101,20251113,567
1,1,1,1,1,1,1,20251101,20251114,1028
1,1,1,1,1,1,1,20251101,20251114,211
1,1,1,1,1,1,1,20251101,20251125,1078
1,1,1,1,1,1,1,20251101,20251125,400
1,1,1,1,1,1,1,20251101,20251125,458
1,1,1,1,1,1,1,20251101,20251125,76
1,1,1,1,1,1,1,20251101,20251125,880
1,1,1,1,1,1,1,20251102,20251109,1019
1,1,1,1,1,1,1,20251102,20251110,1066
1,1,1,1,1,1,1,20251102,20251113,69
1,1,1,1,1,1,1,20251102,20251114,20
1,1,1,1,1,1,1,20251102,20251124,307
1,1,1,1,1,1,1,20251102,20251125,280
1,1,1,1,1,1,1,20251102,20251125,649
1,1,1,1,1,1,1,20251102,20251125,918
1,1,1,1,1,1,1,20251103,20251110,536
1,1,1,1,1,1,1,20251103,20251113,420
1,1,1,1,1,1,1,20251103,20251114,252
1,1,1,1,1,1,1,20251103,20251123,219
1,1,1,1,1,1,1,20251103,20251125,44
1,1,1,1,1,1,1,20251103,20251125,611
1,1,1,1,1,1,1,20251103,20251125,940
1,1,1,1,1,1,1,20251104,20251125,1137
1,1,1,1,1,1,1,20251104,20251125,578
1,1,1,1,1,1,1,20251107,20251125,116
1,1,1,1,1,1,1,20251108,20251114,816
1,1,1,1,1,1,1,20251108,20251115,1012
1,1,1,1,1,1,1,20251108,20251116,608
1,1,1,1,1,1,1,20251108,20251125,335
1,1,1,1,1,1,1,20251108,20251125,998
1,1,1,1,1,1,1,20251109,20251115,230
1,1,1,1,1,1,1,20251109,20251124,744
1,1,1,1,1,1,1,20251110,20251116,170
1,1,1,1,1,1,1,20251110,20251121,1111
1,1,1,1,1,1,1,20251110,20251125,712
1,1,1,1,1,1,1,20251111,20251120,679
1,1,1,1,1,1,1,20251111,20251121,958
1,1,1,1,1,1,1,20251113,20251125,1006
1,1,1,1,1,1,1,20251114,20251123,466
1,1,1,1,1,1,1,20251114,20251124,1131
1,1,1,1,1,1,1,20251114,20251125,46
1,1,1,1,1,1,1,20251115,20251121,277
1,1,1,1,1,1,1,20251115,20251123,770
1,1,1,1,1,1,1,20251115,20251124,1093
1,1,1,1,1,1,1,20251115,20251125,742
1,1,1,1,1,1,1,20251116,20251123,493
1,1,1,1,1,1,1,20251116,20251124,568
1,1,1,1,1,1,1,20251116,20251125,436
1,1,1,1,1,1,1,20251116,20251125,694
1,1,1,1,1,1,1,20251117,20251123,81
1,1,1,1,1,1,1,20251117,20251125,687
1,1,1,1,1,1,1,20251118,20251125,819
1,1,1,1,1,1,1,20251119,20251125,627
1,1,1,1,1,1,1,20251122,20251123,239
1,1,1,1,1,1,1,20251122,20251125,155
